Age,Gender,AnnualIncome,NumberOfPurchases,ProductCategory,TimeSpentOnWebsite,LoyaltyProgram,DiscountsAvailed,PurchaseStatus
36.0,Male,51446.19767364907,6.0,Beauty,3.044391879027008,Yes,2,Yes
26.0,Female,26806.15262437141,17.0,Sports,20.84722968077165,Yes,2,No
31.0,Female,79500.94867070823,16.0,Clothing,43.15917841949622,No,2,Yes
41.0,Male,40809.312544094486,20.0,Clothing,47.69041222825027,No,1,No
21.0,Male,87334.86860263527,4.0,Sports,33.49073899676816,Yes,4,Yes
56.0,Male,21317.05392360664,7.0,Clothing,24.050918688955974,No,4,No
39.0,Female,91438.8396663522,3.0,Home Goods,56.86593158412039,No,1,No
66.0,Female,111592.07564356788,2.0,Home Goods,27.29581562455804,No,5,No
62.0,Male,139460.4493731421,10.0,Home Goods,21.16318169722971,No,0,No
41.0,Female,119377.29464981557,18.0,Sports,33.798809007384904,No,3,Yes
32.0,Male,79756.43315234597,6.0,Beauty,23.89544998139646,Yes,3,Yes
62.0,Male,139162.58065935696,14.0,Beauty,40.20100340896799,Yes,4,Yes
46.0,Female,22494.995986997368,14.0,Beauty,56.91996789485297,Yes,1,No
48.0,Female,122216.1659199243,19.0,Electronics,8.17471030153537,No,2,No
59.0,Male,130046.86402973614,10.0,Sports,26.06221714992699,No,3,No
45.0,Female,65808.74305925507,14.0,Clothing,22.164894153219823,No,5,No
53.0,Female,95890.46146683452,2.0,Beauty,31.53836843817465,Yes,0,No
43.0,Male,145903.5410872699,1.0,Home Goods,5.191207862797133,No,4,No
41.0,Female,66214.09135737646,20.0,Sports,4.206537802570766,No,0,No
38.0,Female,39662.08773554149,16.0,Clothing,58.39780536094132,Yes,1,Yes
54.0,Female,21152.22706475096,7.0,Beauty,44.37982176210082,No,1,No
49.0,Female,21213.11057752213,11.0,Electronics,18.67382285727894,No,3,No
34.0,Female,121447.51539089462,17.0,Home Goods,58.37882724238606,No,5,Yes
64.0,Female,21177.041005448227,3.0,Beauty,27.88191130595681,No,3,No
60.0,Male,137318.92994715943,11.0,Home Goods,10.982980048957856,No,5,No
35.0,Male,39506.32641021795,18.0,Clothing,17.7440786394514,Yes,4,Yes
63.0,Male,116261.89715395748,12.0,Sports,44.07768107880907,No,4,Yes
41.0,Female,52288.91384807402,5.0,Clothing,6.975291306029376,No,4,Yes
37.0,Male,133095.99075419904,14.0,Sports,16.15794279684531,No,2,No
53.0,Male,134440.9190793605,4.0,Home Goods,11.344720241234736,No,4,No
37.0,Female,38292.498646338594,9.0,Sports,49.3348185140428,No,0,No
54.0,Female,81098.47486053176,6.0,Electronics,16.521721765527253,No,3,No
66.0,Male,84161.05544421542,12.0,Clothing,53.746424677091554,No,0,No
37.0,Male,70632.64633731465,20.0,Electronics,27.09779202496271,Yes,4,Yes
59.0,Male,130046.86402973614,10.0,Sports,26.06221714992699,No,3,No
49.0,Male,55204.82264480644,11.0,Electronics,15.674798233646854,Yes,2,No
43.0,Female,144512.67412846652,18.0,Electronics,46.98949799618718,Yes,1,Yes
61.0,Female,124930.21985743471,13.0,Sports,24.029220976431723,No,5,No
58.0,Male,104626.55072962404,1.0,Clothing,59.88066987793736,No,3,No
37.0,Male,65154.632413649546,10.0,Sports,28.06360182438476,No,1,No
51.0,Female,96466.29470329075,3.0,Sports,39.81901966111593,Yes,3,Yes
45.0,Female,79846.57525625042,3.0,Clothing,17.280980861274067,No,1,No
42.0,Male,91351.62646005629,6.0,Clothing,29.413759272942396,No,3,No
21.0,Male,46342.24243759461,0.0,Electronics,35.046778668316456,No,2,No
19.0,Female,105381.41361415824,14.0,Beauty,34.479149273370545,No,5,Yes
41.0,Male,45868.97806472678,6.0,Beauty,48.91859565027234,No,5,No
56.0,Male,99951.68584505266,13.0,Home Goods,33.19445123314945,Yes,4,Yes
25.0,Female,28581.27973823141,12.0,Home Goods,52.57596636744204,Yes,1,Yes
39.0,Female,32791.43446274165,18.0,Home Goods,1.137080961783886,No,1,No
59.0,Male,65232.38350568166,11.0,Clothing,35.29794016377815,No,0,No
28.0,Female,35405.3410677597,11.0,Electronics,53.44245080521175,No,5,Yes
46.0,Male,32041.312796677736,16.0,Clothing,51.422522521520186,No,2,No
61.0,Female,64964.06989592146,15.0,Sports,27.222016502618423,No,4,No
69.0,Female,127377.16765205064,12.0,Clothing,27.62582545348076,No,4,No
60.0,Male,28128.418446569947,18.0,Electronics,10.839091863488829,No,2,Yes
66.0,Female,23405.572109168425,2.0,Clothing,38.29508719302344,Yes,4,No
55.0,Female,102467.27955331931,4.0,Beauty,26.881398549862958,Yes,4,No
50.0,Male,32201.447027036305,16.0,Home Goods,32.43798080471233,Yes,3,Yes
21.0,Female,115369.86947298226,10.0,Home Goods,45.434011983600776,Yes,0,Yes
19.0,Female,120009.63617337418,9.0,Electronics,43.91969108588111,No,5,Yes
43.0,Male,57392.25477567816,10.0,Sports,41.15344364028219,No,0,No
49.0,Male,53708.57865255059,20.0,Home Goods,52.80072456747989,No,1,No
,Female,32791.43446274165,18.0,Home Goods,1.137080961783886,No,1,No
44.0,Male,86086.8710991164,16.0,Sports,28.9704995823636,No,3,No
58.0,Female,95025.9361849817,18.0,Electronics,10.14551137758852,No,0,No
61.0,Male,134267.25703669473,16.0,Clothing,7.962355570543117,No,1,No
40.0,Female,144549.55241551943,18.0,Electronics,38.180330008335446,Yes,4,Yes
45.0,Female,79846.57525625042,3.0,Clothing,17.280980861274067,No,1,No
25.0,Female,111148.14727427156,17.0,Sports,51.140713671224425,Yes,1,Yes
52.0,Male,107622.58947764304,19.0,Home Goods,48.29082818242545,No,1,No
47.0,Female,146984.04270638572,5.0,Home Goods,15.016040859498425,No,5,No
,Female,51251.8586761559,4.0,Clothing,46.09084428609433,No,0,No
52.0,Female,93329.6237483573,1.0,Beauty,53.42346402294461,No,2,No
29.0,Male,62263.52200612087,19.0,Sports,4.270546347532796,No,2,No
55.0,Female,58921.42648831856,18.0,Home Goods,13.107985150350236,Yes,0,No
68.0,Female,98250.04603196713,10.0,Sports,40.68601626808061,No,5,Yes
37.0,Male,44092.92333873288,14.0,Home Goods,43.924649206578415,No,3,Yes
25.0,Male,114048.21632050013,8.0,Electronics,24.864972802662656,No,3,Yes
68.0,Female,121482.12326532244,13.0,Electronics,4.535584163943805,No,0,No
31.0,Female,58407.82107206463,8.0,Sports,52.846044896938864,No,3,Yes
28.0,Male,91035.94109012016,18.0,Beauty,20.38765602931072,No,4,Yes
43.0,Male,113869.22196635582,12.0,Electronics,16.379037635143256,No,2,No
64.0,Female,31880.893223130934,17.0,Electronics,22.75347251623372,Yes,1,No
27.0,Female,78533.05199857574,17.0,Sports,40.66467649827597,No,1,Yes
68.0,Female,104789.15374091142,11.0,Sports,44.06548763786345,No,0,No
50.0,Male,92821.86385003946,20.0,Electronics,51.33456214270396,No,4,Yes
24.0,Male,113122.04044814868,16.0,Sports,58.58907542777473,No,1,Yes
23.0,Female,38304.383356047896,17.0,Sports,55.85771163519968,No,5,Yes
19.0,Female,68792.88802954825,14.0,Electronics,4.168127637359103,No,3,Yes
51.0,Female,34635.45075355181,19.0,Beauty,8.297760186211882,Yes,5,No
70.0,Female,44197.666707935234,4.0,Sports,16.593685413651542,Yes,4,No
33.0,Female,58989.48449590801,16.0,Electronics,43.98958431669705,Yes,5,Yes
25.0,Female,94019.05695369677,0.0,Home Goods,9.779714156572386,Yes,1,No
28.0,Female,90853.499456602,8.0,Beauty,14.193144567767222,Yes,0,Yes
60.0,Male,139729.28774255485,11.0,Beauty,31.352693629690823,No,4,Yes
59.0,Female,126929.52326994558,19.0,Sports,43.92621909049984,Yes,2,Yes
68.0,Male,136365.30629184973,6.0,Home Goods,2.947704218119308,No,0,No
22.0,Male,37476.56682305584,2.0,Clothing,13.2883828340592,No,3,No
31.0,Female,139371.08126780682,6.0,Electronics,38.71843288726199,Yes,3,Yes
45.0,Male,67397.1846656802,5.0,Clothing,18.33387376860532,No,3,No
,Female,75573.65942967997,12.0,Sports,49.08590368389274,Yes,3,Yes
45.0,Male,147447.93632248405,14.0,Electronics,23.55200188085499,No,4,Yes
46.0,Female,133256.58269419678,7.0,Home Goods,41.68540086646056,No,2,No
57.0,Male,68324.12863230462,15.0,Home Goods,51.60808460137574,No,2,No
26.0,Female,29370.96367982754,10.0,Beauty,14.11468323167653,No,2,No
44.0,Male,86086.8710991164,16.0,Sports,28.9704995823636,No,3,No
54.0,Male,90782.70326403418,19.0,Sports,5.19553178459277,No,4,No
35.0,Male,55353.46439672203,4.0,Electronics,5.8191061271148845,No,5,No
33.0,Male,21964.388947881755,9.0,Clothing,38.83467684615532,Yes,2,No
28.0,Male,37455.73061729582,1.0,Clothing,26.306218610128905,No,0,No
61.0,Female,114517.37901000072,12.0,Clothing,30.98195957429383,No,0,No
65.0,Male,131483.1038959669,16.0,Electronics,40.58102833311245,No,0,No
33.0,Male,33082.87220805933,15.0,Home Goods,7.901999736730198,Yes,1,No
31.0,Female,53740.431812891744,9.0,Sports,2.041064450537745,No,0,No
63.0,Female,52182.77013638523,7.0,Beauty,1.914396267745228,Yes,0,Yes
24.0,Male,77225.86973421377,7.0,Beauty,53.57027929506548,Yes,1,Yes
35.0,Male,107883.41744683115,17.0,Home Goods,23.13086491378265,No,5,No
18.0,Female,149785.17648108344,10.0,Electronics,38.97946857317181,No,5,Yes
38.0,Female,117653.14621509436,12.0,Sports,30.68757085602933,Yes,4,Yes
55.0,Male,21290.09674661863,11.0,Sports,54.84336138989204,Yes,4,Yes
44.0,Female,109312.50464542156,1.0,Clothing,45.08693214433347,Yes,1,No
47.0,Male,85081.15484915432,7.0,Beauty,18.001706850153127,No,0,No
24.0,Female,63426.49553694,5.0,Beauty,46.15096092290046,Yes,3,Yes
28.0,Male,146829.32611178892,6.0,Sports,2.277088119472032,No,3,Yes
46.0,Male,86625.34434014311,7.0,Clothing,58.83541126117345,Yes,3,Yes
48.0,Male,72923.84358633158,12.0,Electronics,57.31094403894336,Yes,1,Yes
37.0,Female,58130.11940147341,9.0,Electronics,54.21266473318444,No,3,Yes
20.0,Female,73223.56933621239,5.0,Sports,1.8863299768534116,No,1,No
62.0,Male,,20.0,Beauty,43.35436425256378,No,1,No
56.0,Female,73059.71981267075,2.0,Sports,10.880758942452507,No,0,Yes
62.0,Female,119959.96167399333,4.0,Beauty,30.08088084949156,No,5,No
49.0,Male,57370.01643664252,5.0,Beauty,1.2780331058122285,No,4,Yes
49.0,Male,52068.25238781099,9.0,Clothing,28.00688521280659,No,3,No
57.0,Male,86801.08034687981,7.0,Electronics,24.02698661112505,No,5,No
51.0,Female,22848.73274075117,11.0,Sports,49.936303355604814,Yes,3,No
28.0,Female,72663.35028858364,17.0,Clothing,58.931931262079495,Yes,0,Yes
19.0,Male,118721.77411433528,4.0,Electronics,13.845769029135232,Yes,4,Yes
68.0,Male,27561.29341571185,6.0,Clothing,7.049222695440282,No,0,No
29.0,Male,77242.04438788537,4.0,Electronics,38.94059861886175,No,5,Yes
23.0,Male,39343.47602266503,13.0,Sports,36.77678090200011,No,4,Yes
25.0,Male,79539.44867046429,1.0,Sports,4.368590870083152,No,2,No
46.0,Female,135971.0095622305,1.0,Beauty,20.38566733120536,Yes,1,No
31.0,Male,78472.00434677192,5.0,Home Goods,36.73947010073513,Yes,4,Yes
29.0,Male,87350.23961104601,18.0,Home Goods,45.28210566147052,No,3,Yes
58.0,Male,148935.29367541726,10.0,Clothing,53.99064024438594,Yes,2,Yes
26.0,Male,58681.29867144668,15.0,Home Goods,52.66542252758025,No,1,Yes
68.0,Female,111501.42191246306,9.0,Home Goods,38.01153408360549,No,2,No
39.0,Female,55715.09831753754,16.0,Electronics,55.67326767932533,No,3,Yes
30.0,Female,36984.804697050175,16.0,Electronics,48.24735859073295,No,1,No
45.0,Male,126073.10206592023,19.0,Electronics,31.120695416631836,Yes,1,Yes
50.0,Female,138026.84319135052,10.0,Beauty,48.37919248528083,No,4,Yes
69.0,Female,53488.93864338384,5.0,Beauty,47.053790823435456,No,0,No
64.0,Male,131245.8436577522,15.0,Home Goods,43.83761823768599,No,0,No
47.0,Male,112813.84222585669,9.0,Clothing,45.22724277887863,No,3,Yes
42.0,Male,41574.13638845205,16.0,Beauty,31.73204852840315,No,5,No
61.0,Male,137229.05897760508,16.0,Beauty,57.06811381043469,Yes,5,Yes
55.0,Female,103261.88548285973,10.0,Beauty,42.4371737857627,No,0,No
25.0,Male,58389.19208433826,14.0,Sports,2.527868144719624,Yes,5,Yes
42.0,Female,111726.1621436972,14.0,Electronics,36.80078085345887,Yes,0,Yes
45.0,Female,23275.14381469982,19.0,Sports,12.837293318647834,Yes,3,No
25.0,Male,146360.69285209983,7.0,Beauty,57.77056169684074,No,1,Yes
55.0,Male,105042.69819162968,6.0,Sports,38.23590464564185,No,5,Yes
64.0,Female,29477.23859782745,6.0,Clothing,2.9385451666833844,No,1,No
44.0,Female,135999.3247581548,0.0,Beauty,36.56793644334255,No,3,No
49.0,Female,128815.3462815822,11.0,Clothing,54.592485404337566,No,0,No
49.0,Female,145330.19414371406,14.0,Clothing,51.42582744167155,No,5,Yes
21.0,Female,122561.22133088094,8.0,Clothing,55.46695399349658,No,2,Yes
68.0,Female,121482.12326532244,13.0,Electronics,4.535584163943805,No,0,No
48.0,Male,78661.11474352845,14.0,Clothing,41.66170321522348,Yes,4,Yes
45.0,Female,20203.46367489148,16.0,Electronics,31.69148185570925,No,1,No
36.0,Female,27611.620801717298,4.0,Sports,18.692581838199832,No,2,No
30.0,Female,105610.26703710711,15.0,Electronics,11.671596941094846,No,0,No
31.0,Male,112716.8948267403,6.0,Home Goods,36.86390662077785,No,3,Yes
32.0,Male,80002.47167457268,9.0,Home Goods,41.15307930219143,No,2,Yes
44.0,Male,99108.54545054064,11.0,Electronics,57.9048052764074,No,3,Yes
61.0,Male,120938.1680449642,15.0,Home Goods,8.776602963904082,No,4,No
56.0,Male,38271.885785186896,13.0,Sports,42.48878730175373,Yes,2,No
57.0,Male,138251.486526757,15.0,Clothing,28.80798585219903,Yes,0,No
26.0,Male,52560.82684302487,16.0,Clothing,29.145845285581924,Yes,4,Yes
57.0,Male,145451.99802908133,6.0,Beauty,25.405029318934236,No,1,No
67.0,Female,98751.30242884974,19.0,Home Goods,42.201940305484754,No,5,Yes
66.0,Male,85078.46425011198,1.0,Electronics,4.869165286151542,No,4,No
36.0,Male,111998.52151631904,15.0,Clothing,51.67700861015893,No,0,Yes
18.0,Male,101206.2639510543,14.0,Home Goods,56.89069996578395,Yes,5,Yes
25.0,Male,59608.288082745305,15.0,Clothing,39.59900725971176,No,0,Yes
48.0,Female,110029.21609982404,16.0,Clothing,45.13823440536186,Yes,5,Yes
62.0,Female,62288.36742299405,8.0,Electronics,11.599760984373914,No,0,No
61.0,Female,75731.26272823637,8.0,Sports,15.374675591389392,Yes,4,Yes
57.0,Female,63103.41087873519,3.0,Beauty,17.947239530515606,No,3,No
58.0,Male,62665.0579692105,7.0,Beauty,43.18221658955485,No,2,No
70.0,Female,67880.23896589028,2.0,Electronics,47.12201035128081,No,2,No
37.0,Male,51457.026941215896,0.0,Clothing,34.70864729334379,Yes,3,Yes
64.0,Female,133283.82444481106,13.0,Clothing,29.48843113399386,No,3,No
62.0,Female,101074.3411777346,16.0,Electronics,6.493322233995015,Yes,5,No
68.0,Female,137935.35399175787,4.0,Home Goods,40.669349617999465,No,3,No
37.0,Male,102019.83272979123,18.0,Home Goods,26.843285984669432,No,5,Yes
25.0,Female,137252.2255773895,7.0,Clothing,31.012353090360666,Yes,5,Yes
48.0,Female,26647.59958747309,18.0,Electronics,1.9033246109874205,No,4,No
33.0,Female,109256.68875403889,4.0,Sports,48.7528031217798,No,5,Yes
61.0,Male,88515.39030851472,7.0,Sports,38.23191420294302,No,5,Yes
55.0,Female,103261.88548285973,10.0,Beauty,42.4371737857627,No,0,No
45.0,Male,71689.60921187318,19.0,Sports,23.581022287748507,Yes,3,No
36.0,Female,100720.71377219605,9.0,Clothing,22.32774183948691,No,5,Yes
34.0,Female,95035.9852754916,14.0,Sports,7.82073102607922,No,3,Yes
63.0,Female,136218.66230102314,4.0,Clothing,13.569083870752587,No,0,No
50.0,Female,22340.852228059084,13.0,Sports,26.3041789742879,Yes,0,No
39.0,Female,103502.31836767956,19.0,Sports,47.40383709815921,No,5,Yes
22.0,Male,132393.2692379471,6.0,Clothing,44.12961059922951,No,5,Yes
53.0,Female,37228.20745644029,14.0,Home Goods,52.88014333839108,No,2,No
19.0,Female,46608.41417744692,12.0,Electronics,31.68680945564128,No,3,Yes
39.0,Female,136812.8786077291,3.0,Beauty,12.526178690067894,No,5,No
64.0,Female,39707.35972401292,13.0,Home Goods,17.190291539022134,Yes,0,No
66.0,Female,69946.87268815402,10.0,Sports,30.7308684974554,Yes,4,Yes
26.0,Female,107903.08306980642,7.0,Home Goods,20.97806251764532,No,1,No
27.0,Male,33549.2243650852,8.0,Clothing,30.115319886299783,Yes,1,Yes
52.0,Female,56684.31971011602,15.0,Clothing,54.36271588218714,No,4,Yes
46.0,Female,35672.59413247973,0.0,Clothing,25.49418488738132,No,0,No
26.0,Female,128438.79761008786,3.0,Sports,7.0714002121780375,No,1,No
19.0,Male,30199.256121226117,10.0,Home Goods,55.99561688705852,No,0,No
55.0,Female,67779.47489789908,20.0,Clothing,35.969067931929786,No,1,No
21.0,Female,28796.887047000208,14.0,Home Goods,59.76362529694128,No,5,Yes
53.0,Female,135718.3478614819,3.0,Home Goods,43.73879500388463,No,1,No
33.0,Female,120972.37240417355,20.0,Clothing,50.07175324700029,No,4,Yes
19.0,Female,23144.929305876183,19.0,Home Goods,26.68227072707041,No,5,No
69.0,Male,126312.09288140286,2.0,Sports,34.832477695984004,Yes,5,Yes
18.0,Female,80939.83551038576,12.0,Beauty,54.96697905988637,No,4,Yes
49.0,Female,143685.01870992358,9.0,Home Goods,58.42862740298495,No,0,Yes
69.0,Female,39168.82847181692,6.0,Clothing,49.002919988674,Yes,0,No
18.0,Female,93461.09061885832,9.0,Clothing,24.97797092125873,No,5,Yes
43.0,Female,145381.9650071055,13.0,Home Goods,24.579822123059465,No,3,No
25.0,Male,143559.69217478845,11.0,Sports,31.5808046233218,Yes,0,Yes
57.0,Male,147208.31089058827,5.0,Beauty,41.69959788096061,No,1,No
59.0,Female,129174.29713263024,2.0,Sports,12.34843542608099,No,2,No
26.0,Female,110354.57975161192,9.0,Electronics,43.22841965823692,No,2,Yes
57.0,Female,132061.88269544093,19.0,Clothing,31.33939366469268,Yes,0,Yes
18.0,Male,42734.58683287472,12.0,Electronics,56.13787449168974,No,0,No
38.0,Female,138400.121013709,7.0,Beauty,41.31625539503607,Yes,0,Yes
54.0,Male,81267.3317617614,6.0,Beauty,35.47935937377799,No,0,No
34.0,Male,84570.40496633305,16.0,Clothing,30.051703793055808,Yes,0,Yes
43.0,Female,43981.91290737312,15.0,Home Goods,2.1268527618698245,No,2,No
44.0,Male,105839.35356117396,8.0,Home Goods,59.05192546840173,Yes,3,Yes
60.0,Female,95087.13756455047,16.0,Home Goods,42.38045005831604,Yes,4,Yes
22.0,Male,87622.08600039766,2.0,Clothing,24.942913439816024,No,2,No
24.0,Male,135300.23702720503,13.0,Clothing,7.063326316337125,No,3,Yes
27.0,Male,20191.596871220485,2.0,Electronics,35.20851536484097,No,5,No
28.0,Male,29500.60306351195,18.0,Sports,24.652045972546716,No,3,No
27.0,Male,41017.28671080504,16.0,Sports,22.173252768637667,No,1,No
69.0,Female,46524.632501756845,7.0,Sports,11.263692374077309,Yes,1,No
20.0,Male,111709.9079368532,0.0,Sports,30.840597198283444,No,0,Yes
54.0,Male,140650.87324238647,17.0,Beauty,33.15395440790106,No,1,No
52.0,Female,78466.17951857019,18.0,Home Goods,15.770075775501777,Yes,1,No
49.0,Male,105342.21895309536,19.0,Sports,27.689638793187644,No,3,No
65.0,Male,129114.0040062803,12.0,Clothing,57.814521684269145,Yes,0,Yes
56.0,Female,25612.58565361152,12.0,Home Goods,27.452441760953384,No,3,No
55.0,Male,115749.57968352304,10.0,Sports,7.630776910013382,No,4,Yes
23.0,Female,107940.83183942708,0.0,Home Goods,59.04036698686971,No,0,No
52.0,Female,99401.40923984988,12.0,Sports,43.66037040215946,Yes,0,Yes
45.0,Male,46322.472821480864,11.0,Sports,46.43125247889389,No,2,No
42.0,Male,37093.58558673761,8.0,Clothing,46.26947147342218,Yes,4,Yes
38.0,Female,30519.506796662783,4.0,Sports,59.89379455227144,No,3,No
39.0,Male,71367.01798949542,3.0,Electronics,36.02526652133429,No,5,Yes
51.0,Female,28885.91604029462,10.0,Clothing,48.26867996333436,No,5,No
22.0,Male,112695.98658246142,13.0,Clothing,40.89328267375328,No,5,Yes
20.0,Male,119588.42094958932,12.0,Sports,52.76127443538911,Yes,2,Yes
68.0,Male,132488.4486581586,1.0,Clothing,1.2881834951948647,No,5,No
29.0,Female,58153.54701705581,16.0,Home Goods,59.991105424697615,Yes,3,Yes
52.0,Female,48869.86319013168,15.0,Home Goods,13.878118728108133,Yes,0,No
36.0,Female,64278.54165556792,19.0,Clothing,18.873764905514957,No,0,No
54.0,Male,127471.95676639336,7.0,Beauty,42.75743924871849,Yes,1,Yes
54.0,Male,63075.1109233966,14.0,Clothing,53.06214200018352,No,4,Yes
39.0,Female,92857.2820274572,18.0,Clothing,17.408617885674403,No,5,Yes
38.0,Male,62927.95843329468,19.0,Electronics,8.907468764820514,No,5,Yes
53.0,Male,124637.88098938702,5.0,Sports,49.434233603167016,No,4,No
36.0,Female,113965.85941710288,10.0,Electronics,32.4651933850657,Yes,5,Yes
46.0,Female,132847.36971396854,5.0,Sports,28.37602526358915,No,3,No
70.0,Female,102196.67997289318,16.0,Clothing,6.83352721709643,Yes,3,Yes
35.0,Male,115250.87657673644,13.0,Clothing,22.019425478784584,Yes,0,Yes
47.0,Male,47559.22711082555,17.0,Beauty,15.200213793827238,No,5,No
69.0,Male,32893.15294633807,15.0,Clothing,56.19006464246351,No,0,No
52.0,Female,78281.47719802489,6.0,Clothing,47.98085529362526,Yes,0,Yes
61.0,Male,78319.38202409053,0.0,Home Goods,13.02157366514668,No,1,No
39.0,Male,57167.882601090816,3.0,Home Goods,26.428040002043986,Yes,2,No
65.0,Male,95397.89236565708,19.0,Home Goods,19.047793982429678,Yes,3,Yes
56.0,Male,36321.52791914494,14.0,Sports,42.01206914080027,No,5,No
68.0,Female,41547.47137662027,10.0,Electronics,56.02574193419581,Yes,0,No
70.0,Female,109222.53556919268,20.0,Sports,33.69707140928268,Yes,3,Yes
38.0,Male,135492.47740012856,19.0,Clothing,5.977882889871797,No,2,No
45.0,Female,101410.4617847383,19.0,Sports,25.433759360166803,Yes,2,No
52.0,Male,27302.89005516707,20.0,Sports,17.094839669290902,No,4,Yes
43.0,Male,56404.852841563625,1.0,Clothing,35.422146693501375,Yes,4,Yes
57.0,Female,31518.05585835024,5.0,Sports,54.70278264303202,No,4,No
18.0,Female,37124.74054909305,19.0,Beauty,13.847173585207296,Yes,3,Yes
50.0,Male,87926.32354112649,19.0,Beauty,41.6130998699058,No,4,Yes
45.0,Female,143075.38476004143,1.0,Clothing,41.78680439077851,No,1,No
51.0,Female,134071.10606508263,6.0,Home Goods,23.843813175200125,No,5,Yes
27.0,Male,55132.19997700182,12.0,Sports,40.22426145225998,No,4,Yes
45.0,Male,145586.17566672806,13.0,Sports,44.05646018284719,No,2,No
19.0,Female,100768.01837644933,11.0,Clothing,46.00802623844226,No,1,Yes
69.0,Male,26738.65388556477,14.0,Clothing,32.23404665950447,Yes,4,Yes
21.0,Female,120794.99955240762,10.0,Electronics,7.630770005200024,No,2,No
67.0,Female,38456.358668929206,18.0,Clothing,51.33737292321023,No,0,No
23.0,Female,75968.81400008698,11.0,Beauty,31.0242300552805,No,1,Yes
32.0,Male,124770.30201529076,5.0,Sports,47.55667058727664,No,0,No
44.0,Male,135525.68043450182,3.0,Electronics,13.961245869173752,No,3,No
65.0,Male,143121.7867241075,19.0,Home Goods,59.53241111089002,No,2,No
64.0,Male,63577.04615821345,20.0,Sports,25.65515580043897,No,4,No
19.0,Male,149523.46389154217,5.0,Beauty,13.579031951958967,No,4,No
51.0,Female,61286.28338394516,4.0,Electronics,15.05435669306135,No,0,No
26.0,Male,129928.56718868788,9.0,Clothing,28.90644502819101,No,3,Yes
48.0,Female,129069.6526033414,7.0,Beauty,43.19306983185936,No,5,Yes
66.0,Female,72194.26106196747,7.0,Electronics,58.80840858747535,No,3,Yes
51.0,Female,22848.73274075117,11.0,Sports,49.936303355604814,Yes,3,No
31.0,Male,102692.4860332405,0.0,Electronics,40.28401883145989,No,5,Yes
20.0,Female,22001.3359198701,7.0,Clothing,23.36134415751377,No,4,Yes
55.0,Female,95460.78812918048,20.0,Beauty,48.540071179306544,No,5,Yes
61.0,Female,79579.08339872534,5.0,Home Goods,3.452031048063255,Yes,4,No
54.0,Male,50209.96199728622,2.0,Electronics,4.68630592011143,Yes,1,No
20.0,Female,69051.34701521507,4.0,Home Goods,6.361715763809254,No,2,No
36.0,Female,52616.09593984332,15.0,Beauty,18.27595913749296,Yes,5,No
62.0,Female,,20.0,Clothing,24.27851662760101,No,4,No
63.0,Male,71874.59129351651,10.0,Home Goods,43.54624261077121,No,1,No
61.0,Female,114703.78803100972,14.0,Electronics,14.350362714484614,No,4,No
69.0,Female,98875.12421326674,4.0,Electronics,2.2424092298228824,No,5,Yes
22.0,Male,112331.5638210305,13.0,Clothing,54.26921338249686,Yes,1,Yes
68.0,Female,103955.40564517678,7.0,Electronics,11.15965128599435,Yes,1,No
64.0,Male,91064.2686244125,7.0,Electronics,5.52072171753996,Yes,5,Yes
27.0,Male,52903.200093349136,3.0,Electronics,8.81566828705343,No,3,No
20.0,Male,83318.04944646166,2.0,Sports,16.050512537110386,Yes,0,No
38.0,Female,27511.472929527663,4.0,Electronics,9.24184998357338,No,4,No
47.0,Male,85963.55203331515,5.0,Electronics,37.0446568615252,Yes,0,No
50.0,Male,29330.854809446693,7.0,Home Goods,45.47232392065809,No,2,No
59.0,Male,115477.71116982689,18.0,Home Goods,49.05934751469666,No,4,Yes
70.0,Female,124576.83699833564,3.0,Sports,8.41132117621792,No,1,No
57.0,Male,138251.486526757,15.0,Clothing,28.80798585219903,Yes,0,No
33.0,Male,92992.99643473807,11.0,Electronics,29.504944088364468,No,3,Yes
37.0,Female,112875.14132926147,1.0,Sports,20.06846074158527,No,1,No
28.0,Female,20496.589945615804,9.0,Home Goods,36.85345282199785,No,0,No
30.0,Female,55849.7838726764,5.0,Electronics,55.04016278815807,No,4,Yes
18.0,Female,87934.95791377687,6.0,Electronics,59.96860575795223,Yes,4,Yes
66.0,Female,99768.5348508696,3.0,Sports,29.95780777481453,Yes,1,No
19.0,Male,124905.51381491916,13.0,Beauty,48.69311152738636,No,2,Yes
27.0,Male,146299.2498171366,8.0,Clothing,1.5906142229890494,Yes,5,Yes
43.0,Female,25514.89876689592,20.0,Sports,57.76955670040149,Yes,4,Yes
64.0,Male,98493.4088834204,5.0,Electronics,24.97869391912613,No,1,No
65.0,Female,141786.92006430193,11.0,Sports,56.08124690439468,No,1,No
40.0,Female,56238.78341389189,2.0,Beauty,19.34941321658236,No,1,No
25.0,Male,75390.83990574829,20.0,Home Goods,2.4740608546291174,Yes,0,Yes
35.0,Male,132680.14608578006,13.0,Electronics,43.77094065365753,Yes,5,Yes
26.0,Male,82665.33755457072,11.0,Clothing,34.729053822634576,No,3,Yes
23.0,Male,85899.6569350385,13.0,Home Goods,10.258119050196402,No,2,No
45.0,Female,147010.90407706265,2.0,Sports,52.76703337831367,No,3,No
34.0,Female,111921.24204467075,11.0,Beauty,3.926016984985081,No,3,Yes
54.0,Female,120311.498427219,9.0,Electronics,51.22440887436156,Yes,2,Yes
